ID,g_snps,i_snps,g_td,i_td
86089,10439,10522,-1.23899848656046,-1.52564215057394
8609,13702,6248,-1.19626971153607,-1.0623148629255
86090,5378,858,-0.789973265065879,-0.685865768892508
86091,18717,2082,-1.39887295834681,-0.817355759407715
86092,18377,13108,-1.42777318830856,-1.56244756747638
86093,1110,826,-0.590633596134832,-0.549702595216693
86094,26697,17455,-1.41819100759036,-1.50121044116059
86095,9919,8989,-1.20727407390114,-1.44234830831643
86096,12960,9068,-1.26676850048387,-1.32070323486486
86097,4572,5236,-0.868521040791357,-1.06023443622917
86098,11507,5179,-1.2709604398783,-1.13254607344274
86099,23381,7639,-1.44556174415428,-1.19885369186948
8610,19011,10806,-1.38342510888264,-1.34654000243079
86100,14869,5781,-1.20085200836634,-1.00904407457855
86101,16657,3882,-1.39050538176945,-1.00935875674282
86102,5974,19468,-0.819234073141674,-1.49767040258108
86103,6597,4877,-1.01028845382302,-1.08153147642202
86104,22002,5284,-1.41711143775723,-1.00518463907173
86105,23619,14413,-1.26857142277912,-1.30848582734143
86106,12615,2343,-1.3454011767423,-0.897466686101399
86107,14979,6779,-1.38632201625503,-1.23308402227831
86108,13351,11134,-1.20897169972246,-1.42553991796707
86109,22421,6972,-1.50033901036159,-1.17786012969262
8611,9536,8720,-1.02842353455478,-1.11970088315468
86110,22571,5280,-1.32192266624698,-0.935379956371249
86111,12903,1083,-1.25031297922449,-0.766408981772575
86112,16650,4994,-1.32500098885576,-1.01346458308772
86113,13163,15086,-1.2510392632163,-1.51803128218623
86114,13742,7800,-1.09161924690141,-1.00020027318767
86115,1735,388,-0.552738978209984,-0.492340646344638
86116,16545,8235,-1.27766558284566,-1.22835088119514
86117,16667,15142,-1.16430551693559,-1.42757531008165
86118,20185,3383,-1.41538809038229,-0.855332658390805
86119,9845,8979,-1.18211246962118,-1.34262950705405
8612,13541,15087,-1.28798154174053,-1.60907853070175
86120,13448,1288,-1.27764437975163,-0.823831009447675
86121,22599,12433,-1.38820247259944,-1.40888341584346
86122,25689,3592,-1.51910965275584,-0.946799907813953
86123,2450,7030,-0.695927161569444,-1.01733707820318
86124,18346,3470,-1.42301964049095,-0.925128440437117
86125,16710,4786,-1.35439971881998,-1.00384636055272
86126,17745,3848,-1.17488247235887,-0.79270649933039
86127,31416,7973,-1.47545399801527,-1.13816316306662
86128,5337,16242,-0.910665355862783,-1.58284991609932
86129,1516,1350,-0.548355567201916,-0.538270529696544
8613,17778,10990,-1.31414044777421,-1.35154325951417
86130,24148,4863,-1.47830667258947,-1.00877945360993
86131,6171,7826,-0.913013737009615,-1.26070115838749
86132,5841,3984,-0.956523380985353,-1.00349695292398
86133,26334,14749,-1.46703539658497,-1.42466085746289
86134,12475,10337,-1.33884715800323,-1.49472502903444
86135,8574,7134,-1.12640750580431,-1.2659751286251
86136,20732,12629,-1.50260065408032,-1.50220152051957
86137,11610,13887,-1.220459490261,-1.52344618485483
86138,13834,10493,-1.30716648176329,-1.49071224561404
86139,5130,13450,-0.88258910234562,-1.55293896266938
8614,13926,6165,-1.105075926309,-0.993460591047228
86140,7705,2839,-1.04021361257746,-0.881916139619048
86141,9618,14755,-1.1022339869687,-1.5806849097166
86142,25553,16674,-1.47313713791165,-1.4907054865722
86143,570,1692,-0.400933781482966,-0.358224259228426
86144,12067,11621,-1.31999576048583,-1.53411227968961
86145,11396,6870,-1.22918414886271,-1.27491455784447
86146,2718,14123,-0.779589581492319,-1.56325663249661
86147,14423,14050,-1.27249627670963,-1.39878481797571
86148,15184,11740,-1.13211805395617,-1.21858491902834
86149,22316,1041,-1.38758806540097,-0.887484519335347
8615,20340,11874,-1.29203225918474,-1.21475332989204
86150,15508,3734,-1.34402052012132,-0.9854697540625
86151,1016,12057,-1.04044657413249,-1.63065615717227
86152,27371,4737,-1.30618584912616,-0.884361118596994
86153,1617,8131,-0.729681362810154,-1.21194314127304
86154,6200,10278,-0.881903450765882,-1.33624955363083
86155,9703,4976,-1.09800838719005,-0.976328105884401
86156,13904,1196,-1.30576133892727,-0.777391427163743
86157,17680,16408,-1.41646260658899,-1.63595183083671
86158,13662,7202,-1.31543841584342,-1.17272850884511
86159,24359,5911,-1.55401548324628,-1.1470078322069
8616,4663,2279,-0.730155912872797,-0.715660497843478
86160,5486,3703,-0.797959219637746,-0.801464925492274
86161,17349,10338,-1.44091576552832,-1.46454187340311
86162,2034,20852,-0.859989901846154,-1.56474892302989
86163,10390,2194,-1.12291207899135,-0.839306209064025
86164,7069,3104,-0.912949034626531,-0.881734327189642
86165,23296,10133,-1.47304197513253,-1.3204068108637
86166,22211,13359,-1.46822648530924,-1.48249644159919
86167,19074,15630,-1.19677779037766,-1.40495078164642
86168,26572,2011,-1.44040794594595,-0.81231678031401
86169,7636,11663,-0.971950187870097,-1.4195921123816
8617,17451,8627,-1.31491108528135,-1.23143233316644
86170,14244,8942,-1.30189706394122,-1.32521948355338
86171,11263,5243,-1.17110293689376,-1.07573551771942
86172,5071,14209,-0.958479037122302,-1.62057780675676
86173,18123,12330,-1.24286003551086,-1.25856986891965
86174,6166,15664,-0.964347376759426,-1.59233921495264
86175,10252,10496,-1.2065217774009,-1.45350241911864
86176,3069,8740,-0.80508705625374,-1.34456407607362
86177,14038,14327,-1.3054032671394,-1.59317644460189
86178,15211,2819,-1.20609175600363,-0.812183246570008
86179,19938,13577,-1.46970537722892,-1.56773814225523
8618,15515,10002,-1.00384548242254,-1.10607844305601
86180,16994,10268,-1.16126936908725,-1.26818669635382
86181,6213,15360,-0.832811808759551,-1.41453392752703
86182,18499,13400,-1.42341330603136,-1.58089317031039
86183,16066,10193,-1.41997658137058,-1.4960634408384
86184,20106,14738,-1.11668937205986,-1.16284077676788
86185,12728,1401,-1.27392979752169,-0.779226588486417
86186,7744,11333,-1.13764016207173,-1.57179285516543
86187,11300,5833,-1.26492040195043,-1.2172208290522
86188,19213,2826,-1.37919372034247,-0.843246643547377
86189,13347,11977,-1.22108194453333,-1.34294606563133
8619,3792,15645,-0.83790744945308,-1.52512547956698
86190,3054,1518,-0.819992888241634,-0.765696212193478
86191,17403,4874,-1.31781715455497,-0.951048411350778
86192,10550,3200,-1.1054285530865,-0.929399943678878
86193,19216,13541,-1.37521198883936,-1.44212763677463
86194,9893,8735,-1.15484328357964,-1.38177518585927
86195,5497,13061,-0.841815814955752,-1.3733120394719
86196,13470,1132,-1.14466178454253,-0.722922801751592
86197,3679,6668,-0.792193224420096,-1.08095807363761
86198,8206,6647,-1.02032090638564,-1.13148873549113
86199,1612,2599,-0.625058655354059,-0.827400551789819
8620,17698,7861,-1.18681750333333,-1.0307857255322
86200,12864,4852,-1.29917534295666,-1.09578199547686
86201,12519,7778,-1.15581399554972,-1.21281849285521
86202,15650,3501,-1.14343944997582,-0.758946880544218
86203,17768,10195,-1.17396889607315,-1.28000898810939
86204,7473,14569,-0.999373403228547,-1.58798976621622
86205,8018,9689,-1.0285897169656,-1.33690192197021
86206,6611,2309,-0.876174980414317,-0.740348197343616
86207,5819,9766,-0.924513609008115,-1.36107488447458
86208,22135,16214,-1.51240095404743,-1.61530760479082
86209,24945,6105,-1.62012261390117,-1.21123251993103
8621,25229,8638,-1.42916273098152,-1.25790566993243
86210,26754,13450,-1.49051975593574,-1.48425096977058
8622,7799,15669,-0.952010072912786,-1.40516114510466
8623,10731,2394,-1.2193781368033,-0.886828717935258
8624,1460,2674,-0.668432818778909,-0.874457383764136
8625,2075,15665,-0.749346124449198,-1.38522974546939
8626,7821,3258,-0.868159062769166,-0.79524200509588
8627,11166,11142,-1.17278290422999,-1.38924742118323
8628,9410,11485,-1.04306657412273,-1.44845460935854
8629,2204,25067,-0.592613150507099,-1.0682197446483
8630,1630,12891,-0.737362739760638,-1.40440894952446
8631,14793,2540,-1.43850141967755,-0.946009745438898
8632,13656,919,-1.32514150822976,-0.820279483973799
8633,15329,1539,-1.39844286424016,-0.818574638200365
8634,20339,6596,-1.52579314764966,-1.19688908543656
8635,18904,5046,-1.48295063363344,-1.09714823688421
8636,22448,17661,-1.545234737751,-1.65496995614035
8637,23266,2577,-1.42867666650685,-0.822564187394564
8638,17511,3459,-1.21092858050766,-0.850801955259146
8639,18618,5448,-1.25186703519293,-0.925506181200555
8640,15523,6929,-1.35302951342719,-1.20700153948334
8641,29973,13168,-1.67578917369478,-1.55741302687373
8642,14741,7387,-1.06666367487118,-0.967433630047619
8643,13910,5587,-1.31643714909091,-1.13483771018582
8644,16136,15004,-1.37963212372439,-1.50511494109312
8645,2345,8077,-0.795445388629738,-1.30420023780069
8646,16977,13946,-1.27122862402573,-1.4708349698583
8647,6972,13425,-1.02145801714238,-1.55299381757945
8648,12663,16547,-0.980856360242424,-1.23559098571862
8649,22800,6146,-1.50472342409639,-1.13866257094353
8650,16002,1766,-1.32908023394332,-0.802823050340522
86501,15694,8492,-1.33584773733307,-1.27432801643002
86502,8264,3422,-1.11284733751345,-0.938251273949813
86503,21273,12586,-1.43999440683005,-1.36687805168691
86504,14770,8567,-1.28230532637173,-1.24972225226811
86505,6828,922,-0.931487627609723,-0.690587944292453
86506,5611,8548,-0.956919073472666,-1.33462646414661
86507,21511,8608,-1.32241263789558,-1.23872729219446
86508,9883,7872,-1.09031190902489,-1.15888355568996
86509,15183,7547,-1.21725276948005,-1.05979402146739
8651,27249,3879,-1.62516063787696,-0.98357544546148
86510,6439,8315,-0.991989322122575,-1.29248582631615
86511,13486,5195,-1.27976624083165,-1.06463236164061
86512,10306,11360,-1.05852785502253,-1.37815664611749
86513,16721,5601,-1.32484318225443,-1.06239200598744
86514,28927,2323,-1.68930428832528,-0.884179133984799
86515,19390,9215,-1.32498652834538,-1.17018556199324
86516,19680,12352,-1.40104953775633,-1.40708383243552
86517,26012,4193,-1.44514659623037,-0.890988642831727
86518,4129,15755,-0.812299054831887,-1.50987421895735
86519,13174,6070,-1.21824045767554,-1.16809899848006
8652,17102,4791,-1.39836567882448,-1.06079645023961
86520,25000,4208,-1.54255845848071,-0.993705712583272
86521,18411,11264,-1.31888366553457,-1.43012828499325
86522,11352,10304,-1.01204394863876,-1.19029238465541
86523,18749,15266,-1.43202955967872,-1.60140572510121
86524,6943,3772,-0.89581205066837,-0.819514666011687
86525,16149,6100,-1.29907403663446,-1.05532338962912
86526,13426,4378,-1.28650896425051,-1.05190647864286
86527,16690,5853,-1.13510583959248,-0.903973759196429
86528,12612,1165,-1.15759498658666,-0.676967123322884
86529,26123,5196,-1.6336239943328,-1.08983423662438
8653,16615,1927,-1.34719430816364,-0.802833517705944
86530,16120,6581,-1.15335301195495,-1.06086790615174
86531,2094,7076,-0.767754594,-1.23820278465021
86532,15424,13486,-1.29435625412475,-1.53933316417004
86533,17275,5337,-1.32858015384461,-0.988778506184486
86534,22209,10711,-1.61930382686747,-1.52700645479082
86535,10889,1749,-1.14635778462638,-0.768779071357513
86536,1329,331,-0.563847603724539,-0.520144154482759
86537,8823,12320,-1.12537893661972,-1.54119319981094
86538,21793,8915,-1.40424008894378,-1.23846046705882
86539,7960,9734,-1.01984260729776,-1.33213483859417
8654,19742,2360,-1.45349552918853,-0.819110882655829
86540,3179,12681,-0.851082108870453,-1.54501184321574
86541,16176,9431,-1.29874089809811,-1.26444833647458
86542,20497,2668,-1.41215611045436,-0.823004176060071
86543,17874,2365,-0.98949844880653,-0.590376546186442
86544,23789,14469,-1.51186329987952,-1.49286524306343
86545,1546,13449,-0.82953248484375,-1.43378660224949
86546,11554,13321,-1.15212462240831,-1.48927904456111
86547,9958,9233,-1.19579049325866,-1.45370691779581
86548,6269,13131,-0.815702612983943,-1.27621763026689
86549,16275,14009,-1.44986263510253,-1.59073932786775
8655,15493,8385,-1.1652086981672,-1.16312373353617
86550,21690,10964,-1.56647045228916,-1.49326558805668
86551,2785,3496,-0.712965353260474,-0.930376853754647
86552,22339,3098,-1.12532996323009,-0.671350267037657
86553,12171,13129,-1.13575105209161,-1.46719829325236
86554,22487,2997,-1.25607775198307,-0.774826213277637
86555,17971,9844,-1.02392839876608,-0.981377145399188
86556,23468,6937,-1.46474179858233,-1.16515994812969
86557,10223,13347,-1.21853424171014,-1.65569410458839
86558,14920,8975,-1.3097498126108,-1.31353222322755
86559,1254,14260,-0.915498937799043,-1.58061186086361
8656,15754,10167,-1.22284407566774,-1.23459547718433
86560,20075,6624,-1.33151942154341,-1.06677247318275
86561,23135,6505,-1.48597176222669,-1.18007158609589
86562,16781,11418,-1.4127152659429,-1.49929814503714
86563,20113,13689,-1.40188905158297,-1.47369954973009
86564,14033,14207,-1.35978556289855,-1.63135209311741
86565,12098,10717,-1.17367594413555,-1.41765739702903
86566,16470,3240,-1.4200107147621,-0.916593653701961
86567,9733,9902,-1.1351320394932,-1.3189584435724
86568,17921,11758,-1.32776328267283,-1.40961904446694
86569,14547,10995,-1.1550672712683,-1.34312620038217
8657,23313,3410,-1.55396077289803,-0.927878751843575
86570,21013,9359,-1.43571152463454,-1.25625778481757
86571,18193,7550,-1.40888909062701,-1.18844366542857
86572,15922,7844,-1.37104229348333,-1.23519345786441
86573,6933,13295,-0.964878709600347,-1.41928149239189
86574,18344,9561,-1.1808108455627,-1.03622942600676
86575,1763,3884,-0.706131468781726,-0.955289685875912
86576,19857,6488,-1.38022744911942,-1.12944649809004
86577,8889,3650,-1.0094985634242,-0.928134624685883
86578,24547,14458,-1.60366026958618,-1.64533568960864
86579,14960,3465,-1.29098619993937,-0.897782837022532
8658,12986,16672,-1.21838957670835,-1.5871260762888
86580,15966,6220,-1.24022928486409,-1.15130796318681
86581,18693,7126,-1.32380981092042,-1.12732625024506
86582,2156,7367,-0.745027602943485,-1.23777514048209
86583,22282,5183,-1.53759505976296,-1.04982869998523
86584,21361,4708,-1.48885273057097,-1.01963721775089
86585,24366,11399,-1.60854762771084,-1.50586219190283
86586,10717,6468,-1.2110934908646,-1.19814006957708
86587,14334,12682,-1.30483815105115,-1.47642136867746
86588,13315,4793,-1.1183029515552,-0.941533138202247
86589,11160,1993,-0.949734866723926,-0.6640713706
8659,19318,19181,-1.24226937610973,-1.26115770789541
86590,3710,12568,-0.805603305819209,-1.4058603972241
86591,24798,2026,-1.53112250638126,-0.807431867447307
86592,7944,9435,-1.1133521014717,-1.44851350749494
86593,1379,1801,-0.668954219180952,-0.704823349582524
86594,17692,864,-1.354951777151,-0.886880677003484
86595,25065,11353,-1.34801223039775,-1.31746593835922
86596,13777,4495,-1.32101508809043,-1.05557498479657
86597,23159,7006,-1.47570825024096,-1.16720957378912
86598,11819,13987,-1.30480346007293,-1.61383204726536
86599,19753,5214,-1.31030212555466,-0.942433832183989
8660,6607,7033,-1.02142145366307,-1.27858677752732
86600,11968,11813,-1.21503552793117,-1.38571231207827
86601,17081,3122,-1.27235978087032,-0.864656296565737
86602,25897,1145,-1.26386797280469,-0.875880800971223
86603,15661,7745,-1.45799675307352,-1.35082853957909
86604,22161,8469,-1.43999392835867,-1.27191353213995
86605,27514,1291,-1.5749575653053,-0.996888339805825
86606,16859,6997,-1.22262610267603,-1.17427470639547
86607,18380,7139,-1.26523595780684,-1.02343453945652
86608,8715,12334,-1.04367634051199,-1.51301116108108
86609,22975,11932,-1.49166317912781,-1.43174302645074
8661,15195,6588,-1.38673492529601,-1.2047862560706
86610,12934,11345,-1.26541127618498,-1.40804032657664
86611,22585,5090,-1.52599903684887,-1.04702984972765
86612,10623,12722,-1.05731672200246,-1.39052675779878
86613,31976,2125,-1.44248476458636,-0.829194934558824
86614,8484,10168,-0.912561250638119,-1.23280593124324
86615,12393,3173,-1.27649049981774,-0.936094535359684
86616,12237,10705,-1.31416020356652,-1.51970942618084
86617,6120,5198,-0.972899281942579,-1.05428580850174
86618,26673,3390,-1.63197623608206,-0.940467149461847
86619,16914,13549,-1.09999778323522,-1.34708729320054
8662,23042,6044,-1.61233541120932,-1.18682088954608
86620,19537,4377,-1.4128117134994,-0.953155193629893
86621,18706,16586,-1.43966244333333,-1.61785277867746
86622,20060,6619,-1.4629338119325,-1.19787517556237
86623,12510,12312,-1.25517538566977,-1.46719079912162
86624,15088,2683,-1.3865891468599,-0.923999084241908
86625,14557,5280,-1.25345585763497,-1.00170816831241
86626,6005,10165,-0.89410591575879,-1.30360987184709
86627,23860,9300,-1.307408330751,-1.02444135746175
86628,3074,4162,-0.76977945487791,-0.974345175565875
86629,6901,1341,-0.984431884127604,-0.737283920606768
8663,14706,2366,-1.33884795476575,-0.861661286921708
86630,17052,1736,-1.18424186881704,-0.710115981258503
86631,19302,8343,-1.27560531719566,-1.12178475982432
86632,16893,12294,-1.43067299296341,-1.55128314460189
86633,1065,11781,-0.834339790450929,-1.40687418735656
86634,5293,3543,-0.92911804190584,-0.936393984943904
86635,1552,13476,-0.836074024340974,-1.58338490040872
86636,12060,4603,-1.24360528492326,-1.07129559409698
86637,18971,12413,-1.48660052604502,-1.53424688846154
86638,6377,7779,-0.973849437026556,-1.23144803150238
86639,21249,13633,-1.34368024979108,-1.29998126583671
8664,17858,4817,-1.38295367477456,-1.02855576437588
86640,1675,1406,-0.63260748329027,-0.636744303936403
86641,18043,6329,-1.43442378608766,-1.10954040406036
86642,17775,12291,-1.21720106248754,-1.38913478900135
86643,10070,6562,-1.11378657612536,-1.18798973482289
86644,21024,4063,-1.53334836033347,-1.01616523468038
86645,16904,854,-1.38864927875102,-0.972602117045455
86646,20971,6291,-1.48338256544797,-1.12291669603696
86647,8551,2382,-1.10972181007051,-0.855229785068376
86648,10635,6801,-1.18706289578348,-1.26015461879945
86649,12529,5560,-1.23249708376708,-1.11604598451903
8665,17283,10033,-1.39460766289497,-1.42159657655405
86650,17061,4659,-1.33032434565514,-0.983906457004249
86651,25368,8403,-1.58782398370683,-1.31226377756098
86652,3953,10427,-0.649858637924518,-1.08267665631864
86653,15485,4289,-1.19047768623439,-0.878822077475362
86654,16793,12312,-1.21778858539606,-1.2489099565857
86655,1348,701,-0.434586823396947,-0.418468073357016
86656,17731,10883,-1.42789489584151,-1.44861446920999
86657,22960,11244,-1.42955697831325,-1.34718127128205
86658,12372,5971,-1.15445490356159,-1.05000081559206
86659,9819,15760,-1.12518381171053,-1.51384921693657
8666,2255,4932,-0.686792769378057,-0.984552164260313
86660,15570,6595,-1.41827147455936,-1.25908193691046
86661,22556,5340,-1.58105352868569,-1.15088433662465
86662,14809,13714,-1.35446102183977,-1.57551894391892
86663,12477,2979,-1.30879784991877,-0.964392540272218
86664,14424,8058,-1.26102504633655,-1.23474454712255
86665,5621,2511,-0.975474610156713,-0.910930511793215
86666,6528,2500,-1.00099684785099,-0.841695829247751
86667,9903,5709,-1.15611257324324,-1.09665500991059
86668,17445,14129,-1.53348002148893,-1.71514224898785
86669,13248,7509,-1.30925536068587,-1.32052233779742
8667,15525,3371,-1.35692290017318,-0.928608499830247
86670,19047,10664,-1.17267115179197,-1.23248078483457
86671,20825,8090,-1.46624206818328,-1.19082910335362
86672,19322,11016,-1.19730688627963,-1.14895320047941
86673,14626,11033,-1.29162637105475,-1.43164469135719
86674,4535,14717,-0.843974051174708,-1.5457264084631
86675,7330,9398,-0.871602647659303,-1.1789820513117
86676,10488,2528,-1.2311164810049,-0.91450671350211
86677,7713,11155,-1.03521476190336,-1.4766068069345
86678,28625,11792,-1.3753838918996,-1.27576030964889
86679,9552,2947,-1.06361042091711,-0.90495602611465
8668,18237,13375,-1.38925199686897,-1.45454852383266
86680,22466,17336,-1.58668614905585,-1.71459974831309
86681,3629,11059,-0.859312156694725,-1.4423955078072
8669,20205,10570,-1.31711158488138,-1.30074056599595
8670,13107,11342,-1.20723313148061,-1.2922447927027
8671,21455,11870,-1.45224278723584,-1.47790552857625
8672,9081,11182,-1.11580830145168,-1.41740255158677
8673,4292,13272,-0.817010469484716,-1.5163369531704
8674,3838,3395,-0.783949777192623,-0.886163709806404
8675,17397,2374,-1.2267371172312,-0.712655741185808
8676,17218,3557,-1.27807108163776,-0.902688163857581
8677,8473,17239,-0.94076789413367,-1.44038886346829
8678,16968,1272,-1.31241096705357,-0.804139449258649
8679,21520,14503,-1.4164830817082,-1.46540630165992
8680,2680,8692,-0.760709753049451,-1.2353435329235
8681,15820,4613,-1.35409636144811,-1.02389052843374
8682,14480,733,-1.07209350772735,-0.667939777507887
8683,9223,4482,-1.13077283415638,-1.02389565796586
8684,25465,6575,-1.35382618998795,-1.02826015134113
8685,9111,6685,-0.944051020634115,-1.0724674998768
8686,16548,4109,-1.26912407884414,-0.897562494425872
8687,9976,4628,-1.16435321541104,-1.06738170048387
8688,7027,3094,-0.955935757047205,-0.927784713917368
8689,9345,9612,-1.11843081949732,-1.41155684825355
8690,8943,13805,-1.0073988865556,-1.4567414305668
8691,7690,10753,-1.05612430129127,-1.46635183290541
8692,3831,12784,-0.83628976574738,-1.54770512017603
8693,22973,8504,-1.64120381232932,-1.37411453175034
8694,26525,7117,-1.54833652414624,-1.16073967628649
8695,17446,10649,-1.30039492308002,-1.36421517375169
8696,23497,18945,-1.30666874157895,-1.38031205255061
87,13898,11045,-1.14562116384058,-1.30305362024292
87001,6989,8325,-0.964437833390632,-1.31481376531165
87002,11759,12306,-1.24502719117317,-1.51802837987846
87003,19906,8188,-1.53816052414624,-1.36765874475288
87004,4717,4711,-0.929553805812882,-1.09633483393961
87005,9134,17119,-1.09895928880893,-1.65657538394062
87006,13253,8482,-1.30449720349839,-1.36332699315291
87007,20769,2921,-1.35018060560435,-0.759270097887205
87008,10319,6796,-1.12339203989452,-1.09065682604478
87009,11925,8357,-1.31172365905378,-1.3817119048913
87010,11538,9852,-1.14932406224787,-1.24615107008784
87011,3622,12492,-0.85549419734589,-1.46719820530957
87012,5830,2323,-0.981318365566038,-0.907901525606838
87013,21160,10760,-1.19210381970241,-1.02413997302969
87014,10203,9569,-1.17961782603188,-1.38780140177703
87015,21798,17383,-1.46168654747187,-1.59361347939271
87016,7161,15785,-0.967560373986105,-1.53724669553451
87017,24833,11685,-1.61023744277108,-1.53197779966216
87018,27550,2316,-1.16919859738613,-0.584023943724868
87019,21921,16096,-1.50118275180723,-1.58367489838057
87020,24808,5775,-1.52915442099237,-1.09168067989612
87021,6626,11542,-0.942924760224115,-1.43348037144016
87022,19168,2953,-1.04235280971774,-0.745098645240954
87023,16426,7202,-1.18916670765487,-1.14573144855299
87024,17469,9009,-1.40893003416399,-1.27054423531398
87025,11950,4202,-1.22310498222403,-0.959238280296457
87026,4804,10560,-0.823233051069582,-1.24328376849695
87027,5863,10909,-0.952672461450963,-1.42611706432432
87028,16828,8500,-1.20597747377965,-1.150567178357
87029,20209,12327,-1.37443687344717,-1.45275555911606
87030,16263,5116,-1.21031706093239,-0.952204960167832
87031,14669,4736,-1.14238150031829,-0.960579023893183
87032,2159,13890,-0.815704524631285,-1.51182652618788
87033,9084,12033,-1.08898911322407,-1.47074291413793
87034,16016,6958,-1.25154959435763,-1.07974556647619
87035,21097,11853,-1.26805947168675,-1.26858162915598
87036,12435,7456,-1.17320505791262,-1.20789217647458
87037,22287,1975,-1.51943625732633,-0.849288880335196
87038,17214,1526,-1.35794329635995,-0.807820561051213
87039,21301,3012,-1.447389635357,-0.90727244115192
87040,3026,4008,-0.786238561226252,-1.00308033693431
87041,14486,15523,-1.33009647288817,-1.59077859979757
87042,2570,10288,-0.75932200753376,-1.30479686428571
87043,19918,4302,-1.24108779688103,-0.789024492917271
87044,1022,4599,-0.522467821942545,-0.716822801811874
87045,19035,5017,-1.21985341008461,-0.83959702464108
87046,22206,12303,-1.51968819807229,-1.43676775823093
87047,9788,11718,-1.17379535364754,-1.52576870290344
87048,16538,4555,-1.2806415638087,-1.01160526007117
87049,7412,1424,-0.989004291998303,-0.76125113585504
87050,11003,14071,-1.25400393489223,-1.65413340155196
87051,16649,4020,-1.41994248986301,-1.00171033382652
87052,16134,1030,-1.17171151507317,-0.74523972952183
87053,25390,13807,-1.23537646191968,-1.2618344498448
87054,13821,8696,-1.11446751788943,-1.11491907728736
87055,8996,7438,-1.06771851680672,-1.2732508815275
87056,21008,11654,-1.52899253924437,-1.43414531120108
87057,21950,11378,-1.42294866349799,-1.33961706545209
87058,21777,8072,-1.49001042058256,-1.29984161481331
87059,17298,12878,-1.35656094707445,-1.42043740829845
87060,22838,9931,-1.46283084700281,-1.30898577072346
87061,21286,5994,-1.50966042608521,-1.11913952812801
87062,14627,7555,-1.22191229799879,-1.15827201407307
87063,6624,10017,-1.03012521044924,-1.44788156958051
87064,1063,2904,-0.562973278341289,-0.681756401587302
87065,23040,8274,-1.41803001916432,-1.1074001257336
87066,13393,960,-1.34105592836393,-0.827984582101167
87067,19466,9487,-1.55220491153074,-1.42821956103984
87068,8008,16002,-0.703045717324841,-1.11463149930769
87069,11164,13542,-1.18812813450204,-1.44737288223077
87070,17135,9296,-1.09378378919582,-1.10492045666216
87071,11585,13580,-1.16515323635556,-1.40878630516869
87072,12481,14222,-1.11855906621985,-1.50341109359892
87073,14522,5594,-1.37118917081789,-1.14019822574394
87074,20683,4746,-1.38137168946945,-0.954235500212164
87075,18918,12101,-1.02796732299035,-0.977441872349764
87076,24153,4102,-1.52197899851107,-1.00280373626943
87077,10405,1057,-1.20401935046699,-0.796832417447496
87078,19043,2771,-1.51115724085865,-0.904605814393305
87079,16014,2373,-1.46390526608731,-0.915238105925251
87080,7242,13054,-1.04972918695502,-1.52031471966284
87081,18535,11876,-1.17082606232811,-1.26769969105263
87082,9892,16376,-1.06020182691619,-1.47746561405807
87083,14371,10148,-1.2250267341536,-1.34156351945307
87084,9187,3117,-1.14980628014839,-0.94801517508567
87085,6170,2800,-0.967560316616937,-0.868881220849725
87086,17310,14009,-1.31753826891838,-1.46621309703104
87087,1216,10583,-0.773715923413556,-1.30757647257221
87088,7774,15710,-1.00920146291896,-1.55142823985145
87089,11733,14421,-1.1990070552151,-1.54899995721997
87090,9842,2855,-0.793275399068527,-0.642151178049759
87091,13438,5320,-1.30765862384833,-1.1132625001387
87092,15118,14345,-1.03274930758437,-1.33293804494332
87093,13393,14517,-1.19969824153304,-1.41316278592443
87094,8046,9177,-1.04526055134048,-1.3633878876084
87095,16185,10902,-1.18491213897948,-1.27383476788124
87096,12568,2085,-1.13280805682739,-0.812320983954802
87097,16412,1411,-1.28366695890916,-0.751305373938115
87098,10781,12915,-1.24094987982913,-1.55493828899392
87099,6719,7452,-1.0119560145723,-1.28137681744898
87100,7166,2387,-1.00509175429903,-0.829823931916667
87101,6125,11273,-0.986767187923423,-1.47869675814614
87102,5868,6931,-1.03391009118568,-1.32278973715065
87103,21931,10266,-1.47838984318876,-1.37161898472335
87104,17622,7802,-1.27118463965434,-1.09445044609608
87105,10479,14520,-1.0262324183681,-1.36685139480081
87106,5105,8396,-0.899701951091164,-1.27137870033967
87107,20261,11879,-1.55076520848412,-1.55779540202429
87108,9776,15312,-1.2147343411418,-1.69913168090418
87109,24761,9196,-1.49420718539679,-1.24919986874831
87110,32407,4156,-0.935132887776437,-0.62547265609363
87111,15447,9720,-1.18878382287037,-1.05823036653311
87112,21847,2983,-1.39066672551752,-0.873155352734764
87113,9682,14774,-1.11537975000411,-1.60318042341431
87114,12410,9604,-1.19421084872926,-1.3287263125
87115,14370,12677,-1.37379079541845,-1.54047150107962
87116,8144,6881,-1.15461689887359,-1.29019234324508
87117,18375,8230,-1.02969460197189,-0.991376582847664
87118,11520,12570,-1.23787157021044,-1.51410796369771
87119,14103,14474,-1.05455395058065,-1.34727202300945
87120,14260,6069,-1.20562725394525,-0.957219901781487
87121,1646,15074,-0.794860158153365,-1.4744423169837
87122,18406,14661,-1.37655926571486,-1.46951153916273
87123,4184,9866,-0.91316863223311,-1.44711282120596
87124,2886,16004,-0.803528039813486,-1.51776285913103
87125,3579,3876,-0.552512113633966,-0.678828962296296
87126,3791,15377,-0.825226900296973,-1.43992045644505
